  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   393,   Q-13957,   2022/10/30 20:16:24,           1-17,       3,        -2.620,        -4.658,        -7.627,        -0.159,         19702,      -1,    1,     W-100 / GPHSKP_1_17_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667161254.06,         0.258,         0.245,         0.330,         0.174,       133.151,         0.002,        -0.000,         2.221,        90.476,        33.688,         1.087,        78.930,         0.938,         0.164,       -0.0000,        0.0000,    0,        41.250,         1,      17,       6,Picarro IAEA,       0,       1
   394,   Q-13957,   2022/10/30 20:25:26,           1-17,       4,        -2.582,        -4.623,        -7.369,        -0.139,         19652,       0,    1,     W-100 / GPHSKP_1_17_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667161795.88,         0.256,         0.232,         0.404,         0.181,       130.871,         0.002,         0.001,         2.204,        90.158,        33.620,         1.088,        78.964,         0.936,         0.236,        0.0000,        0.0000,    0,        41.125,         1,      17,       6,Picarro IAEA,       0,       1
   395,   Q-13957,   2022/10/30 20:34:28,           1-17,       5,        -2.492,        -4.544,        -7.231,        -0.091,         19679,       0,    1,     W-100 / GPHSKP_1_17_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667162338.14,         0.263,         0.249,         0.367,         0.185,       132.741,         0.002,         0.001,         2.210,        90.418,        33.594,         1.087,        78.584,         0.937,         0.146,       -0.0000,        0.0000,    0,        41.250,         1,      17,       6,Picarro IAEA,       0,       1
   396,   Q-13957,   2022/10/30 20:43:29,           1-17,       6,        -2.558,        -4.607,        -7.120,        -0.123,         19748,       0,    1,     W-100 / GPHSKP_1_17_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667162879.62,         0.222,         0.238,         0.339,         0.159,       132.697,         0.002,         0.002,         2.232,        90.608,        33.744,         1.100,        79.723,         0.938,         0.369,        0.0000,        0.0000,    0,        41.250,         1,      17,       6,Picarro IAEA,       0,       1
   397,   Q-13958,   2022/10/30 20:52:31,           1-18,       1,        -6.333,         2.672,        52.286,        -7.761,         19675,      -1,    1,   W-81929 / GPHSKP_1_18_0 / 208 / 808 /,                               WICO 07 B,                 H2O, 1667163421.60,         0.251,         0.216,         0.400,         0.180,       131.185,         0.001,        -0.001,         2.205,        90.317,        33.336,         1.108,        80.082,         0.936,         0.173,        0.0000,        0.0000,    0,        41.250,         1,      18,       6,Picarro IAEA,       0,       1
   398,   Q-13958,   2022/10/30 21:01:33,           1-18,       2,        -6.447,         3.020,        56.661,        -8.060,         19714,      -1,    1,   W-81929 / GPHSKP_1_18_0 / 208 / 808 /,                               WICO 07 B,                 H2O, 1667163963.71,         0.256,         0.230,         0.407,         0.183,       134.894,         0.001,        -0.001,         2.240,        90.637,        33.514,         1.094,        79.568,         0.937,         0.050,       -0.0000,        0.0000,    0,        41.125,         1,      18,       6,Picarro IAEA,       0,       1
   399,   Q-13958,   2022/10/30 21:10:35,           1-18,       3,        -6.530,         3.099,        57.949,        -8.185,         19667,      -1,    1,   W-81929 / GPHSKP_1_18_0 / 208 / 808 /,                               WICO 07 B,                 H2O, 1667164508.83,         0.258,         0.234,         0.377,         0.177,       135.568,         0.001,        -0.001,         2.178,        90.296,        33.219,         1.116,        80.487,         0.937,         0.186,        0.0000,        0.0000,    0,        41.188,         1,      18,       6,Picarro IAEA,       0,       1
   400,   Q-13958,   2022/10/30 21:19:37,           1-18,       4,        -6.508,         3.191,        58.553,        -8.211,         19681,       0,    1,   W-81929 / GPHSKP_1_18_0 / 208 / 808 /,                               WICO 07 B,                 H2O, 1667165051.44,         0.226,         0.234,         0.373,         0.158,       134.596,         0.001,        -0.001,         2.167,        90.391,        33.230,         1.111,        80.484,         0.937,         0.183,       -0.0000,        0.0000,    0,        41.250,         1,      18,       6,Picarro IAEA,       0,       1
   401,   Q-13958,   2022/10/30 21:28:39,           1-18,       5,        -6.553,         3.219,        59.002,        -8.272,         19683,       0,    1,   W-81929 / GPHSKP_1_18_0 / 208 / 808 /,                               WICO 07 B,                 H2O, 1667165593.48,         0.262,         0.244,         0.394,         0.178,       134.792,         0.002,        -0.001,         2.157,        90.396,        33.402,         1.104,        79.928,         0.937,         0.157,        0.0000,        0.0000,    0,        41.250,         1,      18,       6,Picarro IAEA,       0,       1
   402,   Q-13958,   2022/10/30 21:37:40,           1-18,       6,        -6.574,         3.224,        59.353,        -8.296,         19675,       0,    1,   W-81929 / GPHSKP_1_18_0 / 208 / 808 /,                               WICO 07 B,                 H2O, 1667166135.01,         0.242,         0.243,         0.355,         0.165,       134.356,         0.002,        -0.001,         2.138,        90.307,        33.413,         1.102,        80.015,         0.938,         0.179,       -0.0000,        0.0000,    0,        41.125,         1,      18,       6,Picarro IAEA,       0,       1
   403,   Q-13959,   2022/10/30 21:46:42,           1-19,       1,        -7.060,       -11.987,       -59.063,        -0.718,         19706,      -1,    1,   W-81941 / GPHSKP_1_19_0 / 208 / 808 /,                        Tap Water Sample,                 H2O, 1667166677.23,         0.242,         0.234,         0.436,         0.186,       135.388,         0.002,         0.004,         2.173,        90.457,        34.107,         1.066,        77.534,         0.935,         0.255,       -0.0000,        0.0000,    0,        41.188,         1,      19,       6,Picarro IAEA,       0,       1
   404,   Q-13959,   2022/10/30 21:55:45,           1-19,       2,        -7.065,       -12.605,       -68.007,        -0.392,         19757,      -1,    1,   W-81941 / GPHSKP_1_19_0 / 208 / 808 /,                        Tap Water Sample,                 H2O, 1667167214.87,         0.257,         0.231,         0.531,         0.198,       134.595,         0.002,         0.007,         2.255,        90.700,        34.296,         1.070,        77.527,         0.938,         0.225,        0.0000,        0.0000,    0,        41.188,         1,      19,       6,Picarro IAEA,       0,       1
   405,   Q-13959,   2022/10/30 22:04:47,           1-19,       3,        -7.074,       -12.800,       -70.275,        -0.297,         19718,      -1,    1,   W-81941 / GPHSKP_1_19_0 / 208 / 808 /,                        Tap Water Sample,                 H2O, 1667167761.18,         0.238,         0.244,         0.477,         0.172,       135.107,         0.002,         0.005,         2.173,        90.537,        34.036,         1.071,        77.714,         0.936,         0.271,       -0.0000,       -0.0000,    0,        41.250,         1,      19,       6,Picarro IAEA,       0,       1
   406,   Q-13959,   2022/10/30 22:13:49,           1-19,       4,        -7.133,       -12.938,       -71.330,        -0.283,         19742,       0,    1,   W-81941 / GPHSKP_1_19_0 / 208 / 808 /,                        Tap Water Sample,                 H2O, 1667168303.53,         0.264,         0.257,         0.417,         0.178,       134.778,         0.002,         0.004,         2.161,        90.597,        34.096,         1.073,        78.093,         0.937,         0.325,        0.0000,       -0.0000,    0,        41.188,         1,      19,       6,Picarro IAEA,       0,       1
   407,   Q-13959,   2022/10/30 22:22:50,           1-19,       5,        -7.089,       -12.992,       -72.155,        -0.210,         19709,       0,    1,   W-81941 / GPHSKP_1_19_0 / 208 / 808 /,                        Tap Water Sample,                 H2O, 1667168844.72,         0.225,         0.225,         0.430,         0.166,       135.727,         0.002,         0.005,         2.178,        90.481,        34.185,         1.059,        77.291,         0.936,         0.192,        0.0000,       -0.0000,    0,        41.188,         1,      19,       6,Picarro IAEA,       0,       1
   408,   Q-13959,   2022/10/30 22:31:52,           1-19,       6,        -7.071,       -13.031,       -72.627,        -0.171,         19687,       0,    1,   W-81941 / GPHSKP_1_19_0 / 208 / 808 /,                        Tap Water Sample,                 H2O, 1667169387.07,         0.265,         0.253,         0.397,         0.183,       132.933,         0.002,         0.004,         2.141,        90.376,        34.032,         1.066,        77.342,         0.936,         0.238,       -0.0000,        0.0000,    0,        41.250,         1,      19,       6,Picarro IAEA,       0,       1
   409,   Q-13960,   2022/10/30 22:40:54,           1-20,       1,        -7.019,       -12.954,       -74.176,        -0.159,         19650,      -1,    1,   W-81925 / GPHSKP_1_20_0 / 208 / 808 /,                               WICO 01 B,                 H2O, 1667169925.09,         0.245,         0.229,         0.410,         0.176,       131.734,         0.002,         0.004,         2.204,        90.193,        33.957,         1.064,        77.161,         0.936,         0.207,       -0.0000,       -0.0000,    0,        41.250,         1,      20,       6,Picarro IAEA,       0,       1
   410,   Q-13960,   2022/10/30 22:49:56,           1-20,       2,        -7.033,       -13.009,       -74.530,        -0.144,         19665,      -1,    1,   W-81925 / GPHSKP_1_20_0 / 208 / 808 /,                               WICO 01 B,                 H2O, 1667170471.00,         0.250,         0.256,         0.416,         0.173,       134.320,         0.003,         0.004,         2.144,        90.218,        34.052,         1.064,        77.257,         0.936,         0.231,        0.0000,       -0.0000,    0,        41.312,         1,      20,       6,Picarro IAEA,       0,       1
